"uploadID","uploadRA","uploadDEC","uploadSearchID","objID","survey","specObjID","distance_arcmin","fov_radius","IAUName","ra","dec","band","nuv_exptime","fuv_exptime","fuv_mag","fuv_magerr","nuv_mag","nuv_magerr","fuv_flux","fuv_fluxerr","nuv_flux","nuv_fluxerr","e_bv","spectra","fuv_fwhm_world","nuv_fwhm_world","ra_cent","dec_cent","minObsDate","meanObsDate","maxObsDate","minObsMJD","meanObsMJD","maxObsMJD","tilename","tilenum","img","subvis","photoextractid","nuv_flux_auto","nuv_flux_aper_7","nuv_artifact","fuv_flux_auto","fuv_flux_aper_7","fuv_artifact"
"NGC5273","205.5345833","35.65416667","259","6379324825788222044","AIS","0","0.010626026279873212","0.53912514448165894","GALEX J134208.3+353915","205.534797316661","35.654200190560033","3","106","106","18.4300919","0.08489183","16.7595139","0.0304251555","154.157654","12.0503922","718.1155","20.118578","0.010198799","false","0.00207748869","0.00313534448","206.15837","35.47160","2005-03-10","2005-03-10","2005-03-10","53439.869421296295","53439.869421296295","53439.870648148149","AIS_239","50239","1","5","6379324825785073664","21.290933609008789","11.8567476272583","0","1.4320663213729858","1.5403927564620972","0"
"NGC5290","206.33","41.7125","260","6374750892848054536","AIS","0","0.027717807950756557","0.33188444375991821","GALEX J134519.2+414246","206.33024901234839","41.712922914734072","1","193.2","193.2","-999","-999","16.2920418","0.01857944","-999","-999","1104.54272","18.8966713","0.00679987529","false","-99","0.0322795175","206.05964","41.97657","2004-04-02","2004-05-05","2004-06-07","53097.543726851851","53130.460393518515","53163.435856481483","AIS_109","50109","1","38","6374750892847005696","32.747859954833984","9.159459114074707","0","-99","-99","0"
"NGC5290","206.33","41.7125","260","3869333288452623523","MIS","0","0.05522820144211131","0.35503485798835754","GALEX J134519.4+414246","206.331075801812","41.712949815970639","1","1653.15","0","-999","-999","16.4941349","0.00724128447","-999","-999","916.9493","6.11408","0.00679987529","false","-99","0.021964509","206.08936","42.01897","2011-03-16","2011-03-16","2011-03-16","55636.754942129635","55636.754942129635","55636.774074074077","MISGCSN3_01438_0110","44437","7","-999","3869333288451571712","27.186025619506836","9.7322587966918945","0","-99","-99","-999"
"NGC5506","213.3120833","-3.2075","261","3072301708096838905","GII","0","0.01999266934468865","0.089702732861042023","GALEX J141314.9-031226","213.31241279724591","-3.207447074360704","3","6702.6","3254.45","17.9330273","0.0123931943","16.74421","0.004687711","243.663864","2.78063869","728.3093","3.143742","0.0594736338","false","0.00327151734","0.00229909783","213.23805","-3.15712","2005-05-18","2006-11-05","2008-04-25","53508.20311342593","54044.828113425923","54581.482210648152","GI1_031006_NGC5506","21784","24","-999","3072301708093685760","21.593164443969727","9.91589641571045","0","2.2635452747344971","1.4000983238220215","8"
"NGC5548","214.4979167","25.13666667","262","3080077453556725158","GII","0","0.021802009550262871","0.0449710488319397","GALEX J141759.5+250813","214.498162859023","25.13695368002476","3","28613.6","15378.65","16.5551128","0.00255272328","15.70723","0.0008751952","866.876343","2.03765678","1892.81409","1.52539766","0.0196852","false","0.00131319661","0.00154335122","214.46863","25.17311","2006-04-28","2006-10-30","2007-05-02","53853.2875462963","54038.079212962963","54222.882569444446","GI2_007011_S_141753p251014","22005","1","-999","3080077453553565696","56.118801116943359","47.345527648925781","256","8.0529537200927734","7.8349509239196777","0"
"NGC5610","216.0954167","24.61416667","263","6378515608850399252","AIS","0","0.0286369388418779","0.50043022632598877","GALEX J142422.8+243652","216.0952816915009","24.61462790007576","1","80","80","-999","-999","16.1288776","0.02165597","-999","-999","1283.65515","25.5974178","0.0218803845","false","-99","0.0211701114","216.00066","25.10764","2007-04-08","2007-04-08","2007-04-08","54198.902870370366","54198.902870370366","54198.9037962963","AIS_216","50216","1","27","6378515608849350656","38.058246612548828","17.396526336669922","0","-99","-99","256"
"NGC5674","218.4675","5.458333333","264","2933358621946288803","MIS","0","0.018798992594978674","0.18150706589221954","GALEX J143352.2+052729","218.4678006125605","5.4582405052301191","3","1670.05","1670.05","17.5474834","0.0161624625","16.6945152","0.006726439","347.542816","5.17232752","762.418945","4.722251","0.0355634652","false","0.007693402","0.0102263344","218.61252","5.34785","2008-04-18","2008-04-18","2008-04-18","54574.684293981481","54574.684293981481","54574.703622685185","MISWZN15_33655_0360","17835","1","-999","2933358621943136256","22.604457855224609","17.193836212158203","0","3.228541374206543","2.9396610260009766","8"
"NGC5674","218.4675","5.458333333","264","6383546975132846483","AIS","0","0.016791472777758536","0.19031995534896851","GALEX J143352.2+052729","218.4677810987331","5.45832898685582","1","109","109","-999","-999","15.8092833","0.0178946536","-999","-999","1723.00476","28.3909512","0.0355634652","false","-99","0.0122731691","218.62377","5.34831","2007-04-11","2007-04-11","2007-04-11","54201.091493055559","54201.091493055559","54201.09275462963","AIS_359","50359","1","28","6383546975131795456","51.084236145019531","22.35893440246582","0","-99","-99","0"
"NGC5683","218.7183333","48.66194444","265","3070964701185711565","GII","0","0.017097727519160385","0.13525202870368958","GALEX J143452.5+483942","218.71875215981689","48.6618761454462","3","2982.15","1501.15","17.6049461","0.016808562","16.8916073","0.00538010476","329.627777","5.10181332","635.853333","3.150053","0.0327400342","false","0.00114851759","0.00146060379","218.91876","48.63304","2006-04-12","2006-11-22","2007-07-05","53837.468009259261","54061.718009259261","54286.0147800926","GI1_109031_NGC5689","21746","1","-999","3070964701182558208","18.851997375488281","18.943023681640625","0","3.0621175765991211","3.1495990753173828","256"
"NGC5683","218.7183333","48.66194444","265","6374610155361797433","AIS","0","0.017370169576899321","0.20716594159603119","GALEX J143452.5+483942","218.71874529210109","48.661845637637008","3","103","103","17.2752533","0.0541544445","16.8445816","0.0277843326","446.581635","22.269228","663.998657","16.9878063","0.0327400342","false","0.00105191546","0.00162812718","218.93213","48.81388","2007-04-17","2007-04-17","2007-04-17","54207.74590277778","54207.74590277778","54207.747094907412","AIS_105","50105","1","38","6374610155358650368","19.686458587646484","19.871669769287109","0","4.1485748291015625","4.2568130493164062","0"
"NGC5728","220.5995833","-17.25305556","266","6382948909528907971","AIS","0","0.052568615070914849","0.41145950555801392","GALEX J144224.0-171508","220.60019360662281","-17.252401405828159","3","239.15","119.15","17.9932919","0.07865151","16.7042027","0.0189233944","230.5077","16.694088","755.6458","13.16702","0.101641312","false","0.00297922036","0.009031202","220.64466","-16.84314","2005-05-12","2006-05-23","2007-06-03","53502.451898148152","53878.660231481481","54254.85737268519","AIS_342","50342","1","92","6382948909525762048","22.403646469116211","16.2410945892334","4","2.1413295269012451","2.1353855133056641","0"
"NGC5899","228.7633333","42.04972222","267","6374962036661551105","AIS","0","0.029601976724656736","0.48519977927207947","GALEX J151503.2+420300","228.7636963014032","42.05013544224721","1","165","165","-999","-999","15.55366","0.012888493","-999","-999","2180.397","25.8766422","0.03457266","false","-99","0.03441628","228.39459","42.45110","2007-04-06","2007-04-17","2007-04-28","54196.171990740739","54207.46365740741","54218.770509259259","AIS_115","50115","1","73","6374962036660502528","64.645156860351562","13.706080436706543","1","-99","-99","256"
"NGC5995","237.1041667","-13.75777778","268","3045913428258456430","GII","0","0.020748811503306173","0.58573228120803833","GALEX J154825.0-134526","237.10437305612331","-13.75749597782416","3","51924","16099.75","18.6435223","0.0174480882","17.41986","0.00279926579","126.646378","2.03474855","390.8907","1.007557","0.1607822","false","0.00548262335","0.00404625339","236.79839","-13.25295","2005-05-27","2006-06-06","2007-06-16","53517.7947337963","53892.5447337963","54267.31725694445","GI1_005021_J154712m131514","21034","1","-999","3045913428255309824","11.589261054992676","8.239466667175293","425","1.1764969825744629","0.96263623237609863","424"
"NGC5995","237.1041667","-13.75777778","268","6383019233175929902","AIS","0","0.0093457107978270754","0.37791424989700317","GALEX J154824.9-134527","237.1040144213236","-13.757728949187779","3","196.05","196.05","18.4737453","0.134779125","17.6362133","0.0396930724","148.082413","18.3779163","320.268555","11.70575","0.1607822","false","0.009269488","0.00649350742","236.80235","-13.51924","2007-06-09","2007-06-13","2007-06-17","54260.945902777778","54264.779236111106","54268.614837962959","AIS_344","50344","1","50","6383019233172783104","9.4954319000244141","7.9809670448303223","17","1.3756296634674072","1.1045732498168945","0"
"NGC6221","253.1920833","-59.21861111","269","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---"
"NGC6240","253.2454167","2.400833333","270","6457741989710403635","NGS","0","0.029613584766730712","0.18844579160213471","GALEX J165258.8+022401","253.24508248582359","2.40046987999638","1","1073.1","0","-999","-999","16.47731","0.0114014763","-999","-999","931.269958","9.777028","0.0761574656","false","-99","0.03941808","253.12647","2.25396","2006-06-23","2006-06-23","2006-06-23","53909.304085648153","53909.304085648153","53909.316504629627","NGA_NGC6240_css16817","52468","1","-999","6457741989709348864","27.610610961914062","9.7192602157592773","0","-99","-99","-999"
"NGC6240","253.2454167","2.400833333","270","2493237311620271921","NGS","0","0.082028561063815772","0.0074896146543323994","GALEX J165258.6+022359","253.24455054218009","2.3997749542096769","2","26839.25","9252","17.2573318","0.008129417","-999","-999","454.014252","3.39859223","-999","-999","0.0761574656","false","0.0188698433","-99","253.24605","2.40711","2005-06-23","2006-12-14","2008-06-04","53544.914710648147","54083.373043981483","54621.812662037039","NGA_NGC6240","5326","5","-999","2493237311618154496","-99","-99","256","4.217620849609375","1.4771590232849121","0"
"NGC6240","253.2454167","2.400833333","270","6375736108955734956","AIS","0","0.041829721000626582","0.31364169716835022","GALEX J165258.8+022400","253.24503370475361","2.40025057502454","3","469.1","168.05","17.3200378","0.0521176159","16.6084728","0.0153476642","428.535583","20.565609","825.2976","11.6633434","0.0761574656","false","0.0239893217","0.0269997716","253.00479","2.19839","2005-06-23","2006-07-05","2007-07-16","53544.582974537036","53921.041307870364","54297.515416666662","AIS_137","50137","1","88","6375736108952584192","24.468706130981445","9.3036956787109375","0","3.980933666229248","1.4438583850860596","0"
"NGC6300","259.2479167","-62.82055556","271","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---"
"NGC6552","270.0304167","66.615","272","6482687709523481527","GII","0","0.035528306823182081","0.41423240303993225","GALEX J180007.6+663655","270.03171447334341","66.61529207372395","3","1351.05","1351.05","18.2923737","0.0225279015","17.40107","0.01107158","175.005768","3.63030624","397.715118","4.054636","0.04467832","false","0.00271612662","0.00251519959","268.99964","66.55701","2008-05-23","2008-05-23","2008-05-23","54609.130196759259","54609.130196759259","54609.145833333328","GI4_057001_AKARI_NEP_css27037","53177","1","-999","6482687709520330752","11.791593551635742","9.3721170425415039","0","1.6257374286651611","1.4083505868911743","0"
"NGC6552","270.0304167","66.615","272","2553085928410191295","NGS","0","0.0361492625078629","0.1599983423948288","GALEX J180007.6+663654","270.03193465359851","66.6149993355474","3","2529.1","2529.1","18.2156467","0.0196198951","17.4335823","0.008925921","187.820633","3.39320564","385.9818","3.17241549","0.04467832","false","0.00326948776","0.00278841518","269.63222","66.63623","2006-09-08","2006-09-08","2006-09-08","53986.073171296295","53986.489837962959","53986.907789351848","PNE_NGC6543","7027","1","-999","2553085928407040000","11.443720817565918","9.1530609130859375","0","1.74478280544281","1.505939245223999","0"
"NGC6552","270.0304167","66.615","272","3154457216152516186","GII","0","0.027235684890887794","0.47271707653999329","GALEX J180007.5+663653","270.03155882212928","66.614976457738422","3","89451.85","89449.8","18.2476521","0.0029678382","17.4060726","0.0013721342","182.364822","0.498369515","395.8864","0.5001927","0.04467832","false","0.0031322157","0.002664473","268.84055","66.62441","2008-04-02","2008-06-15","2008-08-28","54558.321134259255","54632.321134259255","54706.3744212963","GI4_057001_AKARI_NEP","24119","1","-999","3154457216149356544","11.737376213073731","9.3133106231689453","257","1.6941003799438477","1.4932148456573486","264"
"NGC6552","270.0304167","66.615","272","6370950976369594586","AIS","0","0.037646580562771564","0.595281183719635","GALEX J180007.6+663654","270.0319014016801","66.6152154663766","3","169.1","169.1","18.3755035","0.0876337141","17.4240379","0.040751718","162.106659","13.0810385","389.39","14.6117058","0.04467832","false","0.00660507847","0.007934478","269.03153","66.17486","2006-09-08","2007-02-08","2007-07-12","53986.144097222219","54139.685763888891","54293.263402777782","AIS_1","50001","1","34","6370950976366444544","11.544768333435059","9.3809757232666016","49","1.5059095621109009","1.5629643201828003","32"
"NGC6552","270.0304167","66.615","272","6370986187585226088","AIS","0","0.050562094065097742","0.41238099336624146","GALEX J180007.7+663655","270.03232564604792","66.615368893957921","3","190","188","17.8680687","0.0611776","17.3992271","0.0284965057","258.6869","14.5726","398.39035","10.4537134","0.04467832","false","0.007618001","0.004423772","270.96963","66.79612","2006-09-12","2006-09-13","2006-09-13","53990.51961805555","53991.01961805555","53991.548159722224","AIS_2","50002","1","59","6370986187582078976","11.811613082885742","9.7376928329467773","0","2.4031035900115967","1.759371280670166","0"
"NGC6814","295.6691667","-10.32361111","273","3917676615702675457","MIS","0","0.058981533964537682","0.52650827169418335","GALEX J194240.7-101927","295.66974040695158","-10.324415952132711","1","1689.05","0","-999","-999","14.7298231","0.00380863622","-999","-999","4656.614","16.3308926","0.185849","false","-99","0.0335385464","295.62452","-9.79979","2010-07-05","2010-07-05","2010-07-05","55382.826435185183","55382.826435185183","55382.845983796295","MISGCSS1_31900_0244","45811","7","-999","3917676615701626880","138.06088256835938","25.912752151489258","1","-99","-99","-999"
"NGC6814","295.6691667","-10.32361111","273","2553332219146934761","NGS","0","0.00284999549320943","0.00413475651293993","GALEX J194240.6-101924","295.66916196993179","-10.32356383857258","1","13411.75","7118.3","-999","-999","16.58326","0.001996653","-999","-999","844.6862","1.55298817","0.185849","false","-99","0.00140681083","295.66799","-10.31959","2007-08-01","2008-08-09","2009-08-18","54313.252326388887","54687.252326388887","55061.321932870371","RCS_NGC6814","7034","5","-999","2553332219145879552","25.043546676635742","25.2132511138916","256","-99","-99","136"
"NGC6814","295.6691667","-10.32361111","273","2553332219147989974","NGS","0","0.058971567840362789","0.0049528819508850574","GALEX J194240.8-101926","295.6700170205084","-10.3241270458219","2","13411.75","7118.3","15.0381479","0.002975832","-999","-999","3505.44238","9.605532","-999","-999","0.185849","false","0.004106081","-99","295.66799","-10.31959","2007-08-01","2008-08-09","2009-08-18","54313.252326388887","54687.252326388887","55061.321932870371","RCS_NGC6814","7034","5","-999","2553332219145879552","-99","-99","273","32.564235687255859","9.2292366027832031","136"
"NGC6814","295.6691667","-10.32361111","273","6379465663132467201","AIS","0","0.043137730223732539","0.52456200122833252","GALEX J194240.7-101926","295.6697102176646","-10.32409171674078","1","574","364","-999","-999","14.7255955","0.00592717156","-999","-999","4674.782","25.51403","0.185849","false","-99","0.00358368643","295.63224","-9.80083","2004-07-10","2006-01-14","2007-07-20","53196.508530092593","53749.133530092586","54301.823414351849","AIS_243","50243","1","98","6379465663131418624","138.59954833984375","31.486583709716797","1","-99","-99","0"
"NGC6814","295.6691667","-10.32361111","273","6379465663133522988","AIS","0","0.072166189357100591","0.52285397052764893","GALEX J194240.5-101920","295.66891419178262","-10.322434274282889","2","574","364","15.2316875","0.0156302843","-999","-999","2933.09961","42.2147141","-999","-999","0.185849","false","0.0045201364","-99","295.63224","-9.80083","2004-07-10","2006-01-14","2007-07-20","53196.508530092593","53749.133530092586","54301.823414351849","AIS_243","50243","1","98","6379465663131418624","-99","-99","1","27.247386932373047","9.2489919662475586","0"
"NGC6814","295.6691667","-10.32361111","273","6379606313649836312","AIS","0","0.0083880656527460049","0.5621606707572937","GALEX J194240.5-101924","295.66911526213289","-10.323480789382581","3","184.05","184.05","16.6259785","0.0285683833","16.5229778","0.0175027717","812.102","21.363205","892.9112","14.390811","0.185849","false","0.00139944057","0.00176529412","296.13773","-10.64551","2006-08-14","2007-01-31","2007-07-20","53961.563379629632","54131.688379629624","54301.8284375","AIS_247","50247","1","17","6379606313646686208","26.473337173461914","26.800661087036133","1","7.5441207885742188","7.7297501564025879","0"
"NGC6860","302.1954167","-61.10027778","274","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---"
"NGC7172","330.5079167","-31.86972222","275","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---"
"NGC7213","332.3179167","-47.16666667","276","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---"
"NGC7465","345.5041667","15.96472222","277","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---"
"NGC7469","345.815","8.873888889","278","6376123112352646230","AIS","0","0.012048613893336387","0.501224935054779","GALEX J230315.5+085226","345.81487844810181","8.874049828357883","3","205","205","14.702774","0.0114510413","14.6628075","0.00693787355","4774.109","50.3393326","4953.094","31.6426716","0.06844933","false","0.00141511089","0.002280122","345.32710","9.01206","2006-10-01","2007-03-22","2007-09-09","54009.762395833335","54181.095729166664","54352.491180555553","AIS_148","50148","1","65","6376123112349499392","146.85102844238281","130.48348999023438","1","44.349666595458984","43.318252563476562","0"
"NGC7469","345.815","8.873888889","278","6376123124163807217","AIS","0","0.026949940904980711","0.51268333196640015","GALEX J230315.5+085227","345.814726848098","8.8742479341220672","3","197","196","14.7449675","0.0128572593","14.585495","0.00698180636","4592.142","54.36681","5318.652","34.1931839","0.06844933","false","0.00144236861","0.00211670552","346.32741","8.79549","2006-10-01","2007-03-22","2007-09-09","54009.760740740734","54181.094074074077","54352.489687500005","AIS_148","50148","1","76","6376123124160659456","157.689208984375","143.00970458984375","1","42.659263610839844","41.478778839111328","0"
"NGC7469","345.815","8.873888889","278","2494046552045130889","NGS","0","0.0753119493615329","0.0061164284124970436","GALEX J230315.7+085230","345.81554731321461","8.8750216300379527","3","3764.05","3764.05","14.99769","0.00306676934","14.5830746","0.0017474381","3638.53027","10.2748919","5330.524","8.577127","0.06844933","false","0.00432700338","0.00444083475","345.81086","8.87102","2003-09-04","2003-09-18","2003-10-03","52886.203240740739","52900.953240740739","52915.747812500005","NGA_NGC7469","5349","1","-999","2494046552041979904","158.04119873046875","130.78233337402344","273","33.800571441650391","30.711093902587891","0"
"NGC7479","346.23625","12.32277778","279","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---","---"
"NGC7582","349.5979167","-42.37055556","280","6384778449632889797","AIS","0","0.0431850026636508","0.57071876525878906","GALEX J231823.7-422213","349.59885590200219","-42.370364344112041","3","446","334","15.4874086","0.0149252433","14.3720055","0.004620504","2317.599","31.8515015","6474.36865","27.5459","0.0140304212","false","0.0471237861","0.06299722","348.82997","-42.42807","2003-10-18","2004-04-12","2004-10-06","52930.542557870373","53107.584224537044","53284.6725462963","AIS_394","50394","1","48","6384778449629741056","191.95429992675781","26.969781875610352","17","21.529621124267578","2.6922760009765625","0"
"NGC7582","349.5979167","-42.37055556","280","6384778460368211597","AIS","0","0.038276763942207151","0.41759857535362244","GALEX J231823.5-422211","349.59830488870318","-42.369985714976337","1","516","437","-999","-999","14.4575081","0.00428391155","-999","-999","5984.066","23.6051655","0.0140304212","false","-99","0.06154993","350.12002","-42.53186","2003-10-18","2005-10-03","2007-09-19","52930.544270833328","53646.627604166672","54362.770775462966","AIS_394","50394","1","58","6384778460367159296","177.41763305664063","25.270586013793945","0","-99","-99","0"
"NGC7582","349.5979167","-42.37055556","280","6384778460369265278","AIS","0","0.0975967370783514","0.4167519211769104","GALEX J231823.9-422210","349.59974418696288","-42.369648402597257","2","516","437","15.4210663","0.0107358564","-999","-999","2463.63013","24.3546772","-999","-999","0.0140304212","false","0.053639628","-99","350.12002","-42.53186","2003-10-18","2005-10-03","2007-09-19","52930.544270833328","53646.627604166672","54362.770775462966","AIS_394","50394","1","58","6384778460367159296","-99","-99","0","22.886192321777344","2.4546656608581543","0"
"NGC7582","349.5979167","-42.37055556","280","2494152105161402173","NGS","0","0.035729653572639644","0.45289352536201477","GALEX J231823.5-422212","349.59830293281868","-42.370032885756643","3","4817.1","4817.1","15.342124","0.003451194","14.42944","0.00153054041","2649.42944","8.419608","6140.77832","8.654429","0.0140304212","false","0.0609096065","0.06841215","349.05910","-42.58675","2003-08-04","2003-09-11","2003-10-18","52855.442349537036","52893.109016203707","52930.750648148147","NGA_NGC7552","5352","1","-999","2494152105158246400","182.06390380859375","25.570655822753906","0","24.612197875976562","2.6305582523345947","8"
"NGC7582","349.5979167","-42.37055556","280","3048868915511827085","GII","0","0.032605983655790656","0.12187028676271439","GALEX J231823.5-422212","349.59826510854248","-42.370076956060018","1","7492.8","3411.5","-999","-999","14.4262657","0.00128531386","-999","-999","6158.76367","7.28908348","0.0140304212","false","-99","0.070464246","349.72161","-42.28922","2004-10-13","2005-04-05","2005-09-26","53291.913472222222","53465.580138888894","53639.227083333339","GI1_009083_NGC7590","21118","1","-999","3048868915510771712","182.59713745117188","25.069650650024414","0","-99","-99","264"
"NGC7582","349.5979167","-42.37055556","280","3048868915512885627","GII","0","0.076911905547833739","0.12113388627767563","GALEX J231823.8-422211","349.59944583275558","-42.36994984966671","2","7492.8","3411.5","15.3634968","0.0039425157","-999","-999","2597.78564","9.430765","-999","-999","0.0140304212","false","0.06057508","-99","349.72161","-42.28922","2004-10-13","2005-04-05","2005-09-26","53291.913472222222","53465.580138888894","53639.227083333339","GI1_009083_NGC7590","21118","1","-999","3048868915510771712","-99","-99","0","24.132448196411133","2.5885519981384277","264"
"NGC7603","349.7358333","0.243888889","281","2416957592798504794","MIS","0","0.03498655922359669","0.58779400587081909","GALEX J231856.6+001439","349.73619447894907","0.24434667564719459","3","3174.3","3174.3","14.9287243","0.004307477","14.5447636","0.00181480357","3877.14624","15.3781919","5521.974","9.22771549","0.04526778","false","0.00161933328","0.00217568176","349.67146","-0.33987","2003-08-25","2006-03-18","2008-10-10","52876.614490740743","53812.989490740736","54749.3746412037","MISDR1_29114_0382","3158","1","-999","2416957592795348992","163.71737670898438","153.84524536132813","137","36.0172233581543","35.1231803894043","0"
"NGC7603","349.7358333","0.243888889","281","3784081554682152816","MIS","0","0.026286936959550873","0.37376949191093445","GALEX J231856.6+001436","349.7361660900105","0.24360393618596771","3","1664","1664","14.8671618","0.004159717","14.4700012","0.00229642587","4103.336","15.7170506","5915.607","12.5089808","0.04526778","false","0.00129044917","0.00194602588","349.84915","0.59989","2008-10-09","2008-10-09","2008-10-09","54748.739317129628","54748.739317129628","54748.758576388886","MISGCSN_29081_0382o","42014","1","-999","3784081554679005184","175.387939453125","168.56903076171875","0","38.118442535400391","37.614418029785156","256"
"NGC7603","349.7358333","0.243888889","281","6376298969788580793","AIS","0","0.0051721886041009926","0.47172927856445312","GALEX J231856.6+001437","349.73583538097012","0.2438027109774295","3","205","205","14.383605","0.0105770826","14.2940865","0.00585323758","6405.6","62.38726","6956.093","37.4914","0.04526778","false","0.00135240064","0.00184846029","350.15506","0.46010","2006-10-02","2007-03-22","2007-09-09","54010.665856481479","54181.374189814815","54352.092222222229","AIS_153","50153","1","5","6376298969785434112","206.23661804199219","196.91117858886719","0","59.505607604980469","59.731758117675781","0"
"NGC7603","349.7358333","0.243888889","281","6376298977304776183","AIS","0","0.033439339940090795","0.58964806795120239","GALEX J231856.6+001436","349.73602092076862","0.24336409640691609","3","109","109","14.8735542","0.0150799481","14.7840242","0.0099152","4079.25049","56.64354","4429.86","40.4447021","0.04526778","false","0.001275922","0.00294216583","349.65283","-0.34039","2003-10-23","2003-10-23","2003-10-23","52935.662407407413","52935.662407407413","52935.663668981484","AIS_153","50153","1","12","6376298977301626880","131.33799743652344","123.65289306640625","1","37.894695281982422","38.345378875732422","0"
"NGC7679","352.1945833","3.511388889","282","6376158294577251376","AIS","0","0.021174744181327167","0.16639353334903717","GALEX J232846.7+033042","352.19461821250678","3.51174007677569","3","219","219","16.0254784","0.0175936762","15.3019943","0.00910733547","1411.92188","22.8737545","2749.17163","23.0549068","0.06484355","false","0.00205520773","0.00253500044","352.12723","3.66393","2003-10-13","2004-03-19","2004-08-25","52925.124120370376","53083.957453703704","53242.817997685182","AIS_149","50149","1","63","6376158294574104576","81.508384704589844","72.765312194824219","0","13.116221427917481","12.587656974792481","0"
"NGC788","30.27666667","-6.815555556","283","3209591127414938901","GII","0","0.0321605963979692","0.1415008008480072","GALEX J020106.5-064856","30.2771983875045","-6.8156481028335456","1","1642.1","0","-999","-999","16.9344864","0.0102882087","-999","-999","611.230469","5.790485","0.0267302468","false","-99","0.00245313626","30.15215","-6.88353","2009-10-12","2009-10-12","2009-10-12","55116.215648148143","55116.215648148143","55116.234652777785","GI5_028086_W1_17928_0270o","25686","7","-999","3209591127413882880","18.121969223022461","7.4408364295959473","0","-99","-99","-999"
"NGC788","30.27666667","-6.815555556","283","6380380439629007888","AIS","0","0.036245718047201919","0.17233790457248688","GALEX J020106.5-064856","30.277229448811109","-6.8157850593542921","3","217","217","18.7666016","0.07131301","16.9292183","0.0252464935","113.073532","7.425059","614.203857","14.2785406","0.0267302468","false","0.00192614063","0.010727087","30.12317","-6.89518","2007-10-16","2007-10-28","2007-11-08","54389.616597222222","54401.158263888887","54412.691550925927","AIS_269","50269","1","82","6380380439625859072","18.210126876831055","7.63900899887085","0","1.0504103899002075","1.0880060195922852","0"
"NGC931","37.06041667","31.31166667","284","6373167598253637860","AIS","0","0.011061188205866207","0.582271933555603","GALEX J022814.4+311841","37.060362847687138","31.311488143768869","3","115.05","115.05","19.3266","0.158757225","16.6902733","0.035409715","67.50906","9.868833","765.403","24.9564476","0.09516208","false","0.007994288","0.0309651624","37.55044","31.71706","2004-10-05","2004-10-05","2004-10-05","53283.9131712963","53283.9131712963","53283.914502314816","AIS_64","50064","1","40","6373167598250491904","22.692930221557617","6.17854642868042","1","0.62713372707366943","0.54278624057769775","0"
"NGC931","37.06041667","31.31166667","284","6373167608988962182","AIS","0","0.0096402637931384816","0.59196740388870239","GALEX J022814.4+311841","37.060362459066774","31.311512819155471","1","285","285","-999","-999","16.75068","0.0283577535","-999","-999","723.9812","18.9046764","0.09516208","false","-99","0.03137097","37.03361","30.71999","2003-11-30","2004-05-03","2004-10-05","52973.618252314816","53128.784918981481","53283.91679398148","AIS_64","50064","1","50","6373167608987910144","21.464841842651367","5.8976507186889648","32","-99","-99","32"
"NGC985","38.6575","-8.7875","285","3244705130759587254","GII","0","0.031374306121496873","0.494278222322464","GALEX J023437.6-084715","38.656990930128018","-8.7876425692603615","1","6515.4","0","-999","-999","14.943574","0.00140847557","-999","-999","3824.461","4.960092","0.0329065733","false","-99","0.00211889436","38.76161","-8.30431","2010-10-22","2010-11-16","2010-12-10","55491.751342592594","55516.251342592594","55540.78561342592","GI6_060014_ESSENCE_D3","26684","7","-999","3244705130758537216","113.38892364501953","102.16074371337891","8","-99","-99","-999"
"NGC985","38.6575","-8.7875","285","3244740315131686217","GII","0","0.018310950712132758","0.57134073972702026","GALEX J023437.7-084715","38.65736276129357","-8.78777338889752","1","8186.2","0","-999","-999","14.875536","0.00138686167","-999","-999","4071.787","5.199821","0.0329065733","false","-99","0.00218812842","38.10312","-8.95072","2010-10-22","2010-11-05","2010-11-19","55491.40875","55505.53375","55519.634988425918","GI6_060015_ESSENCE_D4","26685","7","-999","3244740315130626048","120.72174072265625","106.56295776367188","41","-99","-99","-999"
